order_id,order_date,region,category,product,quantity,price,discount,sales,profit
40874,2023-04-10,East,Clothing,Jeans,1,2000,10,1800.0,340.79
40875,2023-12-12,North,Furniture,Table,3,7000,20,16800.0,2503.13
40876,2023-02-13,North,Electronics,Tablet,2,15000,0,30000.0,10327.87
40877,2024-09-15,West,Electronics,Laptop,7,50000,20,280000.0,45630.91
40878,2023-01-06,West,Furniture,Sofa,5,20000,5,95000.0,20763.36
40879,2024-01-03,West,Furniture,Table,3,7000,10,18900.0,5910.7
40880,2024-11-18,South,Furniture,Chair,3,3000,20,7200.0,1245.24
40881,2023-05-31,West,Furniture,Chair,1,3000,15,2550.0,877.94
40882,2023-07-21,East,Clothing,Jacket,5,3000,20,12000.0,4486.18
40883,2023-05-30,South,Electronics,Phone,3,20000,5,57000.0,22587.36
40884,2023-01-19,North,Furniture,Sofa,3,20000,0,60000.0,8615.94
40885,2023-01-21,East,Electronics,Phone,2,20000,10,36000.0,11036.25
40886,2024-10-09,East,Electronics,Laptop,6,50000,20,240000.0,43350.86
40887,2024-07-08,South,Furniture,Chair,3,3000,20,7200.0,1202.41
40888,2024-03-24,North,Electronics,Phone,5,20000,10,90000.0,15224.78
40889,2024-12-03,South,Clothing,Jeans,2,2000,5,3800.0,1097.23
40890,2023-02-19,South,Furniture,Sofa,1,20000,10,18000.0,4866.96
40891,2024-10-08,South,Electronics,Tablet,3,15000,0,45000.0,4867.07
40892,2023-07-21,West,Electronics,Laptop,3,50000,20,120000.0,36780.85
40893,2023-12-29,South,Clothing,Jacket,2,3000,10,5400.0,1722.79
40894,2023-02-05,North,Electronics,Laptop,1,50000,0,50000.0,19184.83
40895,2024-12-14,South,Furniture,Chair,1,3000,5,2850.0,592.81
40896,2024-06-30,West,Furniture,Sofa,2,20000,10,36000.0,3940.33
40897,2024-03-01,North,Furniture,Chair,3,3000,0,9000.0,3122.33
40898,2024-03-09,East,Electronics,Phone,4,20000,0,80000.0,16206.93
40899,2023-08-02,East,Clothing,Jacket,3,3000,15,7650.0,2798.73
40900,2023-04-08,West,Electronics,Phone,3,20000,15,51000.0,15385.34
40901,2023-09-16,South,Electronics,Tablet,5,15000,0,75000.0,17944.7
40902,2024-11-13,South,Electronics,Tablet,3,15000,20,36000.0,10707.13
40903,2024-08-29,South,Clothing,Jacket,5,3000,0,15000.0,4984.1
40904,2023-01-16,West,Clothing,Jeans,3,2000,0,6000.0,649.87
40905,2023-12-21,South,Electronics,Phone,3,20000,10,54000.0,8162.38
40906,2024-07-31,East,Furniture,Table,3,7000,10,18900.0,6200.82
40907,2023-12-08,North,Furniture,Sofa,4,20000,0,80000.0,24924.69
40908,2024-08-29,South,Electronics,Laptop,2,50000,5,95000.0,14459.21
40909,2024-09-08,South,Furniture,Sofa,4,20000,10,72000.0,24968.12
40910,2023-08-04,South,Furniture,Chair,2,3000,0,6000.0,1967.59
40911,2024-06-30,North,Electronics,Tablet,2,15000,0,30000.0,10202.86
40912,2024-07-14,South,Electronics,Phone,1,20000,15,17000.0,1977.4
40913,2023-06-04,South,Furniture,Chair,4,3000,15,10200.0,3720.4
40914,2024-10-10,North,Furniture,Sofa,2,20000,15,34000.0,4965.24
40915,2024-01-12,East,Clothing,Shirt,3,1000,10,2700.0,866.03
40916,2024-06-03,West,Furniture,Table,1,7000,0,7000.0,2165.26
40917,2023-02-08,South,Clothing,Shirt,1,1000,10,900.0,137.13
40918,2024-04-14,East,Clothing,Jacket,2,3000,15,5100.0,1576.82
40919,2024-05-29,East,Furniture,Chair,4,3000,20,9600.0,2721.87
40920,2024-07-29,South,Electronics,Laptop,4,50000,0,200000.0,47467.75
40921,2023-01-20,North,Electronics,Tablet,1,15000,10,13500.0,4888.32
40922,2023-05-22,North,Clothing,Shirt,1,1000,5,950.0,352.85
40923,2023-07-25,East,Electronics,Laptop,3,50000,10,135000.0,48634.23
40924,2024-10-06,East,Furniture,Chair,4,3000,5,11400.0,4009.12
40925,2023-05-17,North,Furniture,Chair,5,3000,0,15000.0,3557.57
40926,2024-11-04,West,Clothing,Jacket,4,3000,10,10800.0,2200.75
40927,2023-10-27,West,Furniture,Chair,1,3000,15,2550.0,524.28
40928,2024-03-08,South,Furniture,Sofa,3,20000,0,60000.0,13960.24
40929,2023-05-27,South,Clothing,Jacket,5,3000,20,12000.0,3174.21
40930,2024-03-22,East,Electronics,Tablet,2,15000,5,28500.0,3391.78
40931,2023-09-15,West,Electronics,Laptop,2,50000,10,90000.0,29274.7
40932,2024-05-09,West,Clothing,Jacket,2,3000,5,5700.0,782.25
40933,2023-05-02,East,Electronics,Tablet,2,15000,10,27000.0,8626.4
40934,2023-06-15,South,Furniture,Sofa,5,20000,0,100000.0,25030.91
40935,2024-04-12,East,Furniture,Chair,6,3000,20,14400.0,4755.8
40936,2024-01-18,North,Electronics,Phone,1,20000,10,18000.0,2018.26
40937,2024-01-21,South,Electronics,Phone,1,20000,15,17000.0,3673.35
40938,2024-06-12,East,Clothing,Shirt,3,1000,0,3000.0,948.5
40939,2024-11-30,East,Furniture,Chair,1,3000,15,2550.0,674.28
40940,2024-03-27,North,Clothing,Shirt,5,1000,10,4500.0,1670.76
40941,2023-07-14,East,Electronics,Laptop,3,50000,20,120000.0,16588.62
40942,2024-09-03,East,Furniture,Chair,2,3000,0,6000.0,1033.59
40943,2023-04-25,South,Electronics,Laptop,1,50000,0,50000.0,11739.36
40944,2023-12-29,East,Furniture,Sofa,5,20000,5,95000.0,13053.31
40945,2024-02-08,North,Furniture,Table,2,7000,10,12600.0,3885.85
40946,2023-11-10,South,Electronics,Laptop,1,50000,5,47500.0,13248.3
40947,2024-07-20,West,Furniture,Chair,2,3000,15,5100.0,518.19
40948,2024-09-14,North,Furniture,Chair,1,3000,10,2700.0,746.01
40949,2023-02-23,North,Furniture,Sofa,2,20000,0,40000.0,11571.87
40950,2024-10-18,West,Clothing,Jeans,4,2000,0,8000.0,1807.45
40951,2023-01-01,North,Clothing,Shirt,2,1000,5,1900.0,671.02
40952,2023-11-02,South,Clothing,Shirt,1,1000,0,1000.0,284.15
40953,2024-02-09,East,Electronics,Tablet,5,15000,10,67500.0,18066.05
40954,2023-08-12,South,Furniture,Sofa,2,20000,0,40000.0,7521.43
40955,2023-05-03,North,Furniture,Sofa,3,20000,0,60000.0,21178.73
40956,2024-06-27,West,Electronics,Phone,4,20000,10,72000.0,21488.9
40957,2024-03-02,South,Electronics,Tablet,3,15000,0,45000.0,12416.67
40958,2024-10-11,East,Clothing,Shirt,5,1000,10,4500.0,895.04
40959,2023-07-09,West,Clothing,Jacket,3,3000,15,7650.0,2597.57
40960,2023-10-15,East,Electronics,Tablet,2,15000,5,28500.0,3142.35
40961,2024-11-09,West,Furniture,Table,4,7000,0,28000.0,4176.56
40962,2024-08-20,East,Furniture,Sofa,1,20000,10,18000.0,4960.03
40963,2023-06-06,West,Clothing,Shirt,5,1000,15,4250.0,1133.84
40964,2023-01-14,West,Furniture,Table,4,7000,10,25200.0,8988.71
40965,2024-03-24,North,Clothing,Jacket,2,3000,5,5700.0,1779.96
40966,2023-06-09,West,Clothing,Jacket,4,3000,10,10800.0,1513.94
40967,2024-08-16,East,Electronics,Phone,2,20000,15,34000.0,5917.21
40968,2024-07-02,South,Electronics,Laptop,2,50000,5,95000.0,26652.09
40969,2024-10-11,East,Clothing,Jacket,4,3000,0,12000.0,3026.92
40970,2024-03-26,South,Clothing,Jeans,3,2000,10,5400.0,1948.31
40971,2024-11-29,North,Clothing,Shirt,5,1000,15,4250.0,874.6
40972,2023-06-30,South,Electronics,Laptop,1,50000,10,45000.0,8880.18
40973,2023-05-11,North,Clothing,Jeans,2,2000,5,3800.0,1348.37
40974,2023-10-13,West,Clothing,Shirt,1,1000,0,1000.0,160.09
40975,2024-05-17,East,Electronics,Tablet,4,15000,15,51000.0,18926.01
40976,2023-12-29,West,Electronics,Phone,3,20000,10,54000.0,15212.85
40977,2024-12-13,East,Clothing,Jacket,4,3000,20,9600.0,1907.42
40978,2023-05-17,West,Furniture,Table,4,7000,5,26600.0,7293.97
40979,2024-05-09,South,Clothing,Shirt,3,1000,5,2850.0,894.96
40980,2023-05-08,East,Clothing,Jeans,1,2000,15,1700.0,284.42
40981,2024-09-29,North,Clothing,Shirt,2,1000,0,2000.0,491.33
40982,2024-04-14,West,Electronics,Tablet,6,15000,20,72000.0,14207.44
40983,2024-02-20,West,Electronics,Laptop,4,50000,15,170000.0,62976.31
40984,2024-05-14,West,Electronics,Tablet,4,15000,5,57000.0,19918.43
40985,2024-06-21,North,Electronics,Tablet,2,15000,0,30000.0,9544.6
40986,2023-01-30,North,Clothing,Jeans,5,2000,0,10000.0,2719.3
40987,2024-12-23,North,Clothing,Jacket,3,3000,5,8550.0,944.81
40988,2023-04-12,East,Furniture,Table,4,7000,5,26600.0,6385.35
40989,2024-08-05,East,Electronics,Laptop,2,50000,15,85000.0,33581.0
40990,2023-08-10,North,Clothing,Jeans,1,2000,15,1700.0,550.21
40991,2024-02-27,East,Furniture,Sofa,4,20000,10,72000.0,9196.03
40992,2023-10-13,North,Furniture,Table,4,7000,15,23800.0,3683.5
40993,2023-08-08,East,Clothing,Jacket,1,3000,15,2550.0,646.24
40994,2024-07-05,North,Electronics,Phone,4,20000,20,64000.0,17655.12
40995,2024-11-12,East,Clothing,Jacket,1,3000,10,2700.0,695.39
40996,2024-01-24,West,Clothing,Jacket,5,3000,0,15000.0,4943.9
40997,2024-04-05,North,Electronics,Tablet,3,15000,5,42750.0,8836.34
40998,2023-07-29,North,Furniture,Sofa,3,20000,10,54000.0,6215.04
40999,2024-12-22,West,Electronics,Laptop,5,50000,10,225000.0,83013.49
41000,2023-08-30,South,Electronics,Phone,6,20000,20,96000.0,18040.94
41001,2024-07-09,East,Furniture,Sofa,1,20000,15,17000.0,4214.61
41002,2024-08-17,East,Clothing,Shirt,4,1000,10,3600.0,1152.86
41003,2024-08-19,West,Clothing,Jeans,1,2000,5,1900.0,452.15
41004,2023-07-15,West,Furniture,Chair,2,3000,15,5100.0,1853.04
41005,2023-05-22,West,Furniture,Sofa,2,20000,0,40000.0,5801.22
41006,2023-12-25,North,Electronics,Phone,1,20000,5,19000.0,7171.03
41007,2024-04-28,South,Furniture,Table,1,7000,0,7000.0,1719.74
41008,2024-02-18,North,Clothing,Jacket,5,3000,5,14250.0,2309.12
41009,2024-03-10,North,Furniture,Table,4,7000,5,26600.0,8915.05
41010,2024-03-01,North,Electronics,Phone,3,20000,0,60000.0,10023.01
41011,2024-06-14,West,Electronics,Tablet,2,15000,0,30000.0,6425.38
41012,2024-02-15,South,Electronics,Phone,5,20000,10,90000.0,24890.91
41013,2024-09-11,West,Clothing,Jeans,2,2000,5,3800.0,1367.81
41014,2023-07-12,East,Furniture,Sofa,1,20000,5,19000.0,5209.14
41015,2024-03-24,East,Clothing,Jeans,2,2000,5,3800.0,1145.51
41016,2024-09-15,East,Clothing,Jacket,1,3000,0,3000.0,1000.53
41017,2024-05-01,East,Electronics,Phone,4,20000,5,76000.0,13251.85
41018,2024-06-27,North,Clothing,Jeans,3,2000,5,5700.0,1925.69
41019,2024-09-09,East,Furniture,Chair,4,3000,10,10800.0,1257.03
41020,2024-03-22,East,Electronics,Phone,4,20000,0,80000.0,11527.22
41021,2024-07-08,West,Electronics,Phone,2,20000,0,40000.0,10516.26
41022,2024-05-13,West,Clothing,Jacket,4,3000,0,12000.0,1810.02
41023,2024-08-14,East,Furniture,Table,4,7000,5,26600.0,7017.86
41024,2023-05-31,North,Clothing,Jacket,2,3000,5,5700.0,1153.58
41025,2024-01-15,North,Furniture,Table,5,7000,5,33250.0,6025.41
41026,2024-04-19,East,Electronics,Phone,7,20000,20,112000.0,25968.35
41027,2024-02-01,North,Electronics,Tablet,2,15000,15,25500.0,4601.78
41028,2023-10-21,North,Electronics,Tablet,4,15000,10,54000.0,19037.53
41029,2024-12-27,North,Clothing,Jeans,6,2000,20,9600.0,1171.42
41030,2023-12-28,East,Furniture,Table,2,7000,15,11900.0,4551.71
41031,2023-12-16,West,Furniture,Table,5,7000,5,33250.0,6406.61
41032,2023-06-05,South,Clothing,Jacket,5,3000,20,12000.0,4576.63
41033,2024-03-08,West,Electronics,Tablet,3,15000,20,36000.0,13231.0
41034,2024-02-09,West,Clothing,Jacket,2,3000,20,4800.0,1069.28
41035,2023-07-06,South,Clothing,Jeans,1,2000,5,1900.0,615.79
41036,2024-02-25,East,Furniture,Chair,3,3000,10,8100.0,3023.28
41037,2024-02-20,North,Furniture,Table,5,7000,15,29750.0,4238.62
41038,2023-07-31,East,Furniture,Chair,7,3000,20,16800.0,5341.11
41039,2024-09-04,South,Clothing,Jacket,2,3000,10,5400.0,1960.21
41040,2024-11-11,South,Electronics,Laptop,3,50000,0,150000.0,33753.07
41041,2023-05-20,West,Electronics,Phone,3,20000,5,57000.0,15271.44
41042,2023-06-23,West,Clothing,Jacket,4,3000,20,9600.0,1590.16
41043,2024-07-24,South,Electronics,Phone,7,20000,20,112000.0,12465.79
41044,2023-12-27,North,Clothing,Jacket,4,3000,10,10800.0,1414.46
41045,2024-12-14,South,Electronics,Tablet,2,15000,10,27000.0,10727.17
41046,2024-03-19,South,Furniture,Table,7,7000,20,39200.0,14066.29
41047,2024-01-01,West,Electronics,Phone,1,20000,10,18000.0,5793.64
41048,2024-04-05,North,Electronics,Laptop,1,50000,5,47500.0,11591.22
41049,2023-06-02,West,Clothing,Jeans,5,2000,20,8000.0,1205.39
41050,2024-10-17,South,Clothing,Jacket,3,3000,10,8100.0,3044.96
41051,2024-11-19,South,Furniture,Table,5,7000,20,28000.0,7722.85
41052,2024-10-26,South,Electronics,Phone,2,20000,5,38000.0,13922.76
41053,2023-07-16,South,Furniture,Chair,4,3000,10,10800.0,4034.85
41054,2023-11-08,East,Furniture,Chair,4,3000,0,12000.0,4554.14
41055,2024-05-17,East,Electronics,Laptop,2,50000,15,85000.0,14816.82
41056,2023-12-18,East,Furniture,Sofa,4,20000,15,68000.0,18834.08
41057,2024-07-19,East,Clothing,Jacket,2,3000,15,5100.0,1850.54
41058,2024-01-11,East,Electronics,Phone,3,20000,5,57000.0,9520.43
41059,2024-11-27,West,Electronics,Phone,4,20000,5,76000.0,16723.52
41060,2024-03-09,North,Electronics,Laptop,2,50000,15,85000.0,33604.66
41061,2023-09-06,West,Furniture,Table,1,7000,15,5950.0,1399.34
41062,2023-03-12,South,Clothing,Shirt,5,1000,5,4750.0,1007.02
41063,2023-12-16,North,Electronics,Laptop,4,50000,15,170000.0,59973.95
41064,2023-09-26,South,Clothing,Jacket,6,3000,20,14400.0,4390.5
41065,2023-09-08,West,Electronics,Phone,3,20000,20,48000.0,9382.5
41066,2024-10-20,South,Clothing,Jacket,4,3000,0,12000.0,3084.18
41067,2024-08-05,South,Furniture,Table,3,7000,0,21000.0,4193.75
41068,2024-09-12,South,Electronics,Phone,5,20000,5,95000.0,31375.78
41069,2024-12-11,East,Furniture,Table,1,7000,5,6650.0,1296.8
41070,2024-05-02,South,Furniture,Chair,3,3000,5,8550.0,1559.63
41071,2023-12-03,North,Furniture,Chair,4,3000,0,12000.0,2611.54
41072,2024-07-06,South,Clothing,Jeans,5,2000,10,9000.0,3227.33
41073,2024-06-20,South,Electronics,Phone,1,20000,10,18000.0,4808.67
41074,2023-08-27,West,Furniture,Sofa,4,20000,10,72000.0,23219.93
41075,2024-11-19,South,Electronics,Laptop,5,50000,20,200000.0,42262.2
41076,2024-05-05,South,Furniture,Chair,3,3000,20,7200.0,2879.88
41077,2024-06-07,North,Clothing,Jeans,1,2000,0,2000.0,451.0
41078,2023-05-09,West,Clothing,Jeans,5,2000,0,10000.0,1051.77
41079,2024-06-24,South,Furniture,Table,7,7000,20,39200.0,10990.57
41080,2023-03-16,East,Furniture,Chair,1,3000,5,2850.0,446.35
41081,2024-01-17,West,Furniture,Sofa,2,20000,15,34000.0,5283.86
41082,2024-09-05,East,Clothing,Jacket,2,3000,20,4800.0,1481.65
41083,2024-04-11,East,Clothing,Jeans,1,2000,15,1700.0,675.7
41084,2024-05-19,East,Furniture,Table,3,7000,15,17850.0,4397.85
41085,2023-08-11,East,Electronics,Phone,2,20000,0,40000.0,11882.31
41086,2024-11-13,West,Clothing,Jeans,3,2000,10,5400.0,912.46
41087,2024-12-26,West,Electronics,Laptop,3,50000,5,142500.0,23754.12
41088,2024-01-06,West,Clothing,Jeans,3,2000,15,5100.0,1872.69
41089,2024-07-13,South,Electronics,Phone,3,20000,0,60000.0,10938.53
41090,2024-09-02,North,Electronics,Phone,1,20000,5,19000.0,3554.26
41091,2024-10-21,West,Clothing,Jacket,3,3000,20,7200.0,2494.48
41092,2024-03-14,East,Electronics,Laptop,3,50000,0,150000.0,52096.85
41093,2023-03-09,South,Furniture,Chair,5,3000,20,12000.0,2516.51
41094,2024-09-29,East,Clothing,Jacket,1,3000,15,2550.0,1007.42
41095,2024-04-18,North,Clothing,Jeans,1,2000,10,1800.0,677.09
41096,2024-10-17,North,Electronics,Tablet,4,15000,0,60000.0,13682.75
41097,2023-07-05,East,Electronics,Tablet,1,15000,15,12750.0,2188.57
41098,2024-11-15,South,Electronics,Laptop,4,50000,5,190000.0,33341.42
41099,2023-01-12,South,Furniture,Sofa,5,20000,15,85000.0,20574.32
41100,2024-11-09,West,Furniture,Table,6,7000,20,33600.0,10391.54
41101,2024-07-09,West,Electronics,Tablet,4,15000,10,54000.0,13568.4
41102,2024-11-30,East,Electronics,Phone,5,20000,20,80000.0,13490.05
41103,2023-11-17,East,Furniture,Chair,5,3000,10,13500.0,2924.75
41104,2024-03-01,South,Clothing,Shirt,6,1000,20,4800.0,712.82
41105,2024-10-21,South,Electronics,Laptop,4,50000,0,200000.0,70552.58
41106,2023-02-18,East,Furniture,Table,3,7000,0,21000.0,7238.66
41107,2023-02-13,East,Electronics,Laptop,5,50000,15,212500.0,82381.89
41108,2023-02-03,East,Electronics,Phone,4,20000,15,68000.0,15385.52
41109,2023-08-19,East,Furniture,Table,2,7000,5,13300.0,2886.7
41110,2024-07-03,South,Furniture,Chair,3,3000,10,8100.0,879.95
41111,2023-06-12,North,Furniture,Sofa,3,20000,5,57000.0,18730.95
41112,2023-12-20,North,Clothing,Jacket,6,3000,20,14400.0,1730.64
41113,2023-08-11,West,Electronics,Tablet,6,15000,20,72000.0,20429.53
41114,2024-07-20,North,Electronics,Tablet,7,15000,20,84000.0,31620.32
41115,2023-08-18,North,Furniture,Table,2,7000,5,13300.0,3468.89
41116,2024-04-22,South,Furniture,Table,7,7000,20,39200.0,8977.47
41117,2023-11-01,North,Clothing,Jeans,2,2000,0,4000.0,967.53
41118,2023-05-21,South,Clothing,Jacket,3,3000,15,7650.0,2911.67
41119,2023-11-06,North,Furniture,Sofa,4,20000,5,76000.0,18329.91
41120,2023-06-09,East,Electronics,Tablet,1,15000,10,13500.0,2907.92
41121,2024-01-01,North,Electronics,Phone,4,20000,5,76000.0,7639.56
41122,2024-03-02,West,Electronics,Phone,2,20000,10,36000.0,8395.44
41123,2023-05-11,West,Electronics,Phone,5,20000,15,85000.0,17369.61
41124,2023-09-01,South,Furniture,Chair,1,3000,5,2850.0,924.36
41125,2023-08-17,South,Clothing,Jacket,1,3000,0,3000.0,999.84
41126,2024-10-02,South,Furniture,Sofa,5,20000,15,85000.0,9188.95
41127,2024-06-13,East,Electronics,Tablet,5,15000,20,60000.0,6332.96
41128,2023-11-13,South,Furniture,Table,1,7000,10,6300.0,2015.76
41129,2024-11-29,North,Furniture,Table,4,7000,10,25200.0,8602.13
41130,2023-10-31,South,Electronics,Laptop,4,50000,0,200000.0,35223.38
41131,2024-02-15,South,Furniture,Sofa,1,20000,15,17000.0,3270.65
41132,2023-06-09,North,Clothing,Jacket,1,3000,5,2850.0,723.43
41133,2024-02-06,East,Furniture,Sofa,4,20000,20,64000.0,17107.96
41134,2023-06-16,East,Clothing,Jacket,2,3000,10,5400.0,1386.09
41135,2023-11-22,South,Clothing,Jacket,4,3000,0,12000.0,1591.23
41136,2023-06-17,North,Clothing,Jeans,1,2000,10,1800.0,418.77
41137,2024-07-09,West,Electronics,Laptop,2,50000,20,80000.0,24928.96
41138,2023-08-27,North,Clothing,Shirt,5,1000,15,4250.0,624.4
41139,2024-03-08,East,Clothing,Jacket,6,3000,20,14400.0,4946.78
41140,2024-06-19,North,Clothing,Jacket,4,3000,5,11400.0,2085.97
41141,2024-09-28,North,Furniture,Chair,1,3000,10,2700.0,701.79
41142,2024-11-12,South,Clothing,Shirt,6,1000,20,4800.0,659.1
41143,2024-08-25,North,Clothing,Jeans,5,2000,10,9000.0,2065.2
41144,2024-03-02,West,Electronics,Laptop,2,50000,15,85000.0,15084.61
41145,2023-04-11,South,Furniture,Chair,3,3000,20,7200.0,762.9
41146,2024-12-23,South,Electronics,Tablet,6,15000,20,72000.0,26142.3
41147,2024-01-27,North,Electronics,Tablet,3,15000,15,38250.0,15115.43
41148,2024-08-29,East,Furniture,Table,4,7000,0,28000.0,6588.03
41149,2023-03-02,West,Furniture,Chair,1,3000,15,2550.0,1019.57
41150,2024-07-04,West,Clothing,Jacket,5,3000,5,14250.0,3764.14
41151,2023-12-24,South,Electronics,Tablet,1,15000,0,15000.0,4338.8
41152,2024-10-26,West,Furniture,Sofa,4,20000,10,72000.0,17789.4
41153,2024-10-13,North,Clothing,Jacket,6,3000,20,14400.0,5335.24
41154,2024-05-27,West,Furniture,Table,1,7000,0,7000.0,1909.5
41155,2023-06-29,South,Clothing,Shirt,5,1000,20,4000.0,468.66
41156,2024-12-09,East,Electronics,Laptop,1,50000,5,47500.0,18616.3
41157,2024-11-23,West,Electronics,Phone,1,20000,15,17000.0,4638.13
41158,2024-10-03,South,Furniture,Chair,1,3000,5,2850.0,575.78
41159,2023-11-08,North,Clothing,Shirt,5,1000,15,4250.0,938.44
41160,2023-10-12,West,Furniture,Table,5,7000,20,28000.0,6771.42
41161,2024-07-01,West,Furniture,Sofa,4,20000,0,80000.0,17177.17
41162,2024-11-17,South,Clothing,Jacket,2,3000,20,4800.0,1159.95
41163,2023-01-11,North,Furniture,Sofa,4,20000,10,72000.0,18166.08
41164,2024-01-08,South,Electronics,Laptop,2,50000,15,85000.0,18890.31
41165,2023-11-15,West,Furniture,Sofa,5,20000,10,90000.0,28377.15
41166,2023-09-08,North,Furniture,Sofa,1,20000,15,17000.0,4559.65
41167,2023-03-20,West,Clothing,Shirt,4,1000,20,3200.0,570.61
41168,2023-04-24,East,Clothing,Jacket,5,3000,10,13500.0,4944.96
41169,2023-08-14,East,Furniture,Chair,3,3000,15,7650.0,1914.51
41170,2024-05-27,North,Clothing,Jeans,1,2000,10,1800.0,535.43
41171,2024-07-06,South,Furniture,Table,5,7000,20,28000.0,9798.97
41172,2023-07-29,North,Furniture,Table,3,7000,5,19950.0,3101.66
41173,2024-11-07,North,Furniture,Table,5,7000,5,33250.0,11908.23
41174,2024-03-20,East,Furniture,Chair,4,3000,10,10800.0,3310.49
41175,2023-01-25,West,Furniture,Table,3,7000,0,21000.0,7228.19
41176,2023-03-14,South,Electronics,Laptop,2,50000,15,85000.0,29837.5
41177,2024-05-10,East,Clothing,Jacket,3,3000,5,8550.0,2162.44
41178,2024-04-20,West,Furniture,Table,4,7000,0,28000.0,8697.43
41179,2024-09-11,West,Electronics,Tablet,2,15000,10,27000.0,7750.29
41180,2024-06-10,West,Clothing,Jeans,4,2000,10,7200.0,1639.72
41181,2024-03-31,South,Electronics,Laptop,5,50000,20,200000.0,57576.38
41182,2023-09-25,West,Clothing,Jeans,5,2000,5,9500.0,1623.58
41183,2023-07-31,North,Electronics,Phone,3,20000,20,48000.0,17343.22
41184,2024-07-14,West,Clothing,Jeans,3,2000,10,5400.0,1149.26
41185,2023-12-03,North,Furniture,Chair,4,3000,5,11400.0,1461.22
41186,2024-01-24,North,Electronics,Laptop,3,50000,5,142500.0,15758.81
41187,2024-11-02,West,Electronics,Phone,4,20000,15,68000.0,23281.11
41188,2024-04-22,East,Clothing,Jacket,5,3000,0,15000.0,1589.97
41189,2023-09-17,North,Clothing,Shirt,2,1000,5,1900.0,730.62
41190,2023-03-16,South,Clothing,Jacket,5,3000,5,14250.0,2437.31
41191,2024-03-03,East,Furniture,Sofa,5,20000,15,85000.0,16603.08
41192,2024-11-28,North,Furniture,Chair,5,3000,10,13500.0,4900.62
41193,2023-03-30,West,Clothing,Shirt,3,1000,0,3000.0,343.6
41194,2024-07-04,East,Furniture,Table,1,7000,15,5950.0,1162.45
41195,2023-08-07,West,Furniture,Table,7,7000,20,39200.0,10749.06
41196,2023-06-24,North,Furniture,Table,4,7000,20,22400.0,7291.66
41197,2024-01-24,North,Electronics,Phone,6,20000,20,96000.0,22053.08
41198,2023-02-08,East,Electronics,Phone,4,20000,5,76000.0,14271.16
41199,2024-12-21,South,Electronics,Tablet,1,15000,10,13500.0,1431.88
41200,2023-07-01,North,Electronics,Phone,3,20000,10,54000.0,6583.93
41201,2024-01-01,South,Furniture,Sofa,1,20000,15,17000.0,6143.97
41202,2024-10-11,North,Clothing,Jacket,4,3000,0,12000.0,4380.57
41203,2023-08-02,South,Electronics,Phone,6,20000,20,96000.0,32804.85
41204,2024-01-25,South,Clothing,Shirt,3,1000,5,2850.0,545.93
41205,2023-12-06,South,Clothing,Shirt,3,1000,15,2550.0,589.9
41206,2023-05-29,West,Electronics,Laptop,4,50000,10,180000.0,32525.29
41207,2024-07-26,West,Clothing,Jeans,5,2000,0,10000.0,1672.78
41208,2024-07-05,East,Electronics,Tablet,2,15000,5,28500.0,6527.26
41209,2024-02-09,East,Electronics,Laptop,4,50000,10,180000.0,50343.69
41210,2024-09-01,South,Furniture,Table,1,7000,10,6300.0,1254.48
41211,2023-10-16,South,Furniture,Chair,5,3000,15,12750.0,5088.23
41212,2024-11-21,South,Clothing,Jeans,5,2000,0,10000.0,2588.18
41213,2023-01-19,East,Furniture,Chair,1,3000,10,2700.0,760.27
41214,2024-03-02,East,Electronics,Laptop,4,50000,10,180000.0,30912.65
41215,2024-08-25,North,Clothing,Shirt,1,1000,10,900.0,313.06
41216,2024-11-27,South,Electronics,Phone,4,20000,5,76000.0,28257.48
41217,2023-12-28,North,Furniture,Table,4,7000,5,26600.0,7793.18
41218,2023-11-28,North,Clothing,Shirt,3,1000,10,2700.0,806.88
41219,2024-06-02,West,Furniture,Sofa,5,20000,5,95000.0,10090.93
41220,2023-07-04,North,Clothing,Shirt,3,1000,5,2850.0,755.81
41221,2023-09-06,East,Clothing,Jeans,5,2000,5,9500.0,1985.59
41222,2024-01-04,North,Furniture,Chair,2,3000,0,6000.0,2377.86
41223,2023-03-02,South,Clothing,Shirt,4,1000,5,3800.0,1163.3
41224,2024-11-16,North,Furniture,Table,6,7000,20,33600.0,13307.91
41225,2023-05-18,North,Electronics,Phone,5,20000,20,80000.0,20338.82
41226,2023-06-24,South,Electronics,Tablet,4,15000,15,51000.0,14713.86
41227,2023-05-06,South,Electronics,Tablet,1,15000,5,14250.0,2801.12
41228,2024-12-28,North,Furniture,Table,5,7000,0,35000.0,3727.58
41229,2024-11-25,South,Furniture,Chair,5,3000,15,12750.0,2513.42
41230,2023-02-21,North,Clothing,Jeans,4,2000,15,6800.0,1015.7
41231,2024-05-31,West,Clothing,Jacket,4,3000,5,11400.0,4019.95
41232,2024-06-30,East,Electronics,Tablet,2,15000,5,28500.0,10970.36
41233,2023-08-20,South,Clothing,Jeans,2,2000,15,3400.0,477.82
41234,2024-03-26,West,Electronics,Laptop,3,50000,20,120000.0,33844.78
41235,2023-04-27,South,Furniture,Sofa,5,20000,10,90000.0,14356.29
41236,2023-09-04,North,Electronics,Phone,5,20000,20,80000.0,14132.11
41237,2023-06-14,West,Furniture,Table,1,7000,5,6650.0,2527.66
